id,nombre científico,nombre común,rango,zonas USDA
dypsis_plumosa,Dypsis plumosa,Fine leaf Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_plurisecta,Dypsis plurisecta,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_poivreana,Dypsis poivreana,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_prestoniana,Dypsis prestoniana,Tavilo Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_procera,Dypsis procera,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_procumbens,Dypsis procumbens,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_psammophila,Dypsis psammophila,White Sand Palm,-1.1°C a 1.7°C,"10a, 10b"
dypsis_pulchella,Dypsis pulchella,,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_pumila,Dypsis pumila,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
dypsis_pusilla,Dypsis pusilla,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_pustulata,Dypsis pustulata,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_rakotonasoloi,Dypsis rakotonasoloi,,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_ramentacea,Dypsis ramentacea,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_reflexa,Dypsis reflexa,,4.4°C a 10.0°C,11
dypsis_remotiflora,Dypsis remotiflora,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_rivularis,Dypsis rivularis,Sari Palm,-1.1°C a 1.7°C,"10a, 10b"
dypsis_robusta,Dypsis robusta,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_sahanofensis,Dypsis sahanofensis,Sahanofo Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
dypsis_saintelucei,Dypsis saintelucei,Sainte-Luce Palm,-1.1°C a 1.7°C,"10a, 10b"
dypsis_sancta,Dypsis sancta,,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_sanctaemariae,Dypsis sanctaemariae,Sainte-Marie Palm,-1.1°C a 1.7°C,"10a, 10b"
dypsis_scandens,Dypsis scandens,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_schatzii,Dypsis schatzii,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_scottiana,Dypsis scottiana,Raosy Palm,-1.1°C a 1.7°C,"10a, 10b"
dypsis_serpentina,Dypsis serpentina,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_simianensis,Dypsis simianensis,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_singularis,Dypsis singularis,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_soanieranae,Dypsis soanieranae,Soanierana Palm,-1.1°C a 1.7°C,"10a, 10b"
dypsis_spicata,Dypsis spicata,,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_subacaulis,Dypsis subacaulis,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_tanalensis,Dypsis tanalensis,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_tenuissima,Dypsis tenuissima,,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_thermarum,Dypsis thermarum,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
dypsis_thiryana,Dypsis thiryana,Tsinkiara Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_tokoravina,Dypsis tokoravina,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_trapezoidea,Dypsis trapezoidea,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_tsaratananensis,Dypsis tsaratananensis,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
dypsis_tsaravoasira,Dypsis tsaravoasira,Beragoka Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_turkii,Dypsis turkii,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_utilis,Dypsis utilis,Water Vonitra palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
dypsis_viridis,Dypsis viridis,,-1.1°C a 1.7°C,"10a, 10b"
dypsis_vonitrandambo,Dypsis vonitrandambo,,4.4°C a 10.0°C,11
dypsis_zahamenae,Dypsis zahamenae,,-3.9°C a -1.1°C,"9b, 10a, 10b"
elaeis_guineensis,Elaeis guineensis,African Oil Palm,1.7°C a 4.4°C,10b
elaeis_oleifera,Elaeis oleifera,American Oil Palm,-1.1°C a 1.7°C,"10a, 10b"
eleiodoxa_conferta,Eleiodoxa conferta,,4.4°C a 10.0°C,11
eremospatha_barendii,Eremospatha barendii,,4.4°C a 10.0°C,11
eremospatha_cabrae,Eremospatha cabrae,,4.4°C a 10.0°C,11
eremospatha_cuspidata,Eremospatha cuspidata,,4.4°C a 10.0°C,11
eremospatha_dransfieldii,Eremospatha dransfieldii,,4.4°C a 10.0°C,11
eremospatha_haullevilleana,Eremospatha haullevilleana,,4.4°C a 10.0°C,11
eremospatha_hookeri,Eremospatha hookeri,,4.4°C a 10.0°C,11
eremospatha_laurentii,Eremospatha laurentii,,4.4°C a 10.0°C,11
eremospatha_macrocarpa,Eremospatha macrocarpa,,4.4°C a 10.0°C,11
eremospatha_quinquecostulata,Eremospatha quinquecostulata,,1.7°C a 4.4°C,10b
eremospatha_tessmanniana,Eremospatha tessmanniana,,4.4°C a 10.0°C,11
eremospatha_wendlandiana,Eremospatha wendlandiana,,4.4°C a 10.0°C,11
eugeissona_ambigua,Eugeissona ambigua,,4.4°C a 10.0°C,11
eugeissona_brachystachys,Eugeissona brachystachys,,4.4°C a 10.0°C,11
eugeissona_insignis,Eugeissona insignis,,4.4°C a 10.0°C,11
eugeissona_minor,Eugeissona minor,,4.4°C a 10.0°C,11
eugeissona_tristis,Eugeissona tristis,Dull Bertam Palm,4.4°C a 10.0°C,11
eugeissona_utilis,Eugeissona utilis,Useful Bertam Palm,4.4°C a 10.0°C,11
euterpe_broadwayi,Euterpe broadwayi,,-3.9°C a -1.1°C,"9b, 10a, 10b"
euterpe_catinga_var_catinga,Euterpe catinga var. catinga,,-3.9°C a -1.1°C,"9b, 10a, 10b"
euterpe_catinga_var_roraimae,Euterpe catinga var. roraimae,,-3.9°C a -1.1°C,"9b, 10a, 10b"
euterpe_edulis,Euterpe edulis,,-1.1°C a 1.7°C,"10a, 10b"
euterpe_longibracteata,Euterpe longibracteata,,-3.9°C a -1.1°C,"9b, 10a, 10b"
euterpe_luminosa,Euterpe luminosa,,-3.9°C a -1.1°C,"9b, 10a, 10b"
euterpe_oleracea,Euterpe oleracea,,-1.1°C a 1.7°C,"10a, 10b"
euterpe_precatoria_var_longivaginata,Euterpe precatoria var. longivaginata,,-3.9°C a -1.1°C,"9b, 10a, 10b"
euterpe_precatoria_var_precatoria,Euterpe precatoria var. precatoria,Mountain Cabbage Palm,-1.1°C a 1.7°C,"10a, 10b"
gaussia_attenuata,Gaussia attenuata,Llume Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
gaussia_gomezpompae,Gaussia gomez-pompae,,1.7°C a 4.4°C,10b
gaussia_maya,Gaussia maya,Maya Palm,-1.1°C a 1.7°C,"10a, 10b"
gaussia_princeps,Gaussia princeps,Sierra Palm,1.7°C a 4.4°C,10b
gaussia_spirituana,Gaussia spirituana,,1.7°C a 4.4°C,10b
geonoma_aspidiifolia_subsp_aspidiifolia,Geonoma aspidiifolia subsp. aspidiifolia,,4.4°C a 10.0°C,11
geonoma_aspidiifolia_subsp_fusca,Geonoma aspidiifolia subsp. fusca,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_baculifera,Geonoma baculifera,,1.7°C a 4.4°C,10b
geonoma_bernalii,Geonoma bernalii,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_braunii,Geonoma braunii,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_brenesii,Geonoma brenesii,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_brongniartii_subsp_brongniartii,Geonoma brongniartii subsp. brongniartii,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_brongniartii_subsp_pascoensis,Geonoma brongniartii subsp. pascoensis,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_calyptrogynoidea,Geonoma calyptrogynoidea,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_camana,Geonoma camana,,1.7°C a 4.4°C,10b
geonoma_chlamydostachys,Geonoma chlamydostachys,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_chococola_subsp_awaensis,Geonoma chococola subsp. awaensis,,4.4°C a 10.0°C,11
geonoma_chococola_subsp_chococola,Geonoma chococola subsp. chococola,,4.4°C a 10.0°C,11
geonoma_concinna_subsp_concinna,Geonoma concinna subsp. concinna,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_concinna_subsp_simplex,Geonoma concinna subsp. simplex,,1.7°C a 4.4°C,10b
geonoma_concinnoidea_subsp_coclensis,Geonoma concinnoidea subsp. coclensis,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_concinnoidea_subsp_concinnoidea,Geonoma concinnoidea subsp. concinnoidea,,1.7°C a 4.4°C,10b
geonoma_concinnoidea_subsp_jefensis,Geonoma concinnoidea subsp. jefensis,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_congesta_subsp_congesta,Geonoma congesta subsp. congesta,Suita Palm,-1.1°C a 1.7°C,"10a, 10b"
geonoma_congesta_subsp_osensis,Geonoma congesta subsp. osensis,,1.7°C a 4.4°C,10b
geonoma_cuneata_subsp_cuneata,Geonoma cuneata subsp. cuneata,Yah-a-chi,-1.1°C a 1.7°C,"10a, 10b"
geonoma_cuneata_subsp_guanacastensis,Geonoma cuneata subsp. guanacastensis,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_cuneata_subsp_indivisa,Geonoma cuneata subsp. indivisa,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_cuneata_subsp_irena,Geonoma cuneata subsp. irena,,4.4°C a 10.0°C,11
geonoma_cuneata_subsp_linearis,Geonoma cuneata subsp. linearis,,4.4°C a 10.0°C,11
geonoma_cuneata_subsp_minor,Geonoma cuneata subsp. minor,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_cuneata_subsp_procumbens,Geonoma cuneata subsp. procumbens,,1.7°C a 4.4°C,10b
geonoma_cuneata_subsp_rubra,Geonoma cuneata subsp. rubra,,4.4°C a 10.0°C,11
geonoma_cuneata_subsp_sodiroi,Geonoma cuneata subsp. sodiroi,To pirin,4.4°C a 10.0°C,11
geonoma_deneversii,Geonoma deneversii,,4.4°C a 10.0°C,11
geonoma_deversa_subsp_belizensis,Geonoma deversa subsp. belizensis,,1.7°C a 4.4°C,10b
geonoma_deversa_subsp_deversa,Geonoma deversa subsp. deversa,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_deversa_subsp_peninsularis,Geonoma deversa subsp. peninsularis,,1.7°C a 4.4°C,10b
geonoma_deversa_subsp_quadriflora,Geonoma deversa subsp. quadriflora,,4.4°C a 10.0°C,11
geonoma_dindoensis,Geonoma dindoensis,,4.4°C a 10.0°C,11
geonoma_divisa,Geonoma divisa,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_elegans,Geonoma elegans,Arecana Palm,-1.1°C a 1.7°C,"10a, 10b"
geonoma_epetiolata,Geonoma epetiolata,Stained Glass Palm,-1.1°C a 1.7°C,"10a, 10b"
geonoma_euspatha,Geonoma euspatha,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_ferruginea_subsp_ferruginea,Geonoma ferruginea subsp. ferruginea,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_ferruginea_subsp_microspadix,Geonoma ferruginea subsp. microspadix,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_ferruginea_subsp_nicaraguensis,Geonoma ferruginea subsp. nicaraguensis,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_fosteri,Geonoma fosteri,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_frontinensis,Geonoma frontinensis,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
geonoma_galeanoae,Geonoma galeanoae,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_gentryi,Geonoma gentryi,,4.4°C a 10.0°C,11
geonoma_hollinensis,Geonoma hollinensis,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_hugonis,Geonoma hugonis,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_interrupta_subsp_interrupta,Geonoma interrupta subsp. interrupta,Chontilla Palm,-1.1°C a 1.7°C,"10a, 10b"
geonoma_interrupta_subsp_magnifica,Geonoma interrupta subsp. magnifica,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_interrupta_subsp_purdieana,Geonoma interrupta subsp. purdieana,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_interrupta_subsp_rivalis,Geonoma interrupta subsp. rivalis,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_lanata,Geonoma lanata,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_laxiflora,Geonoma laxiflora,,4.4°C a 10.0°C,11
geonoma_lehmannii_subsp_corrugata,Geonoma lehmannii subsp. corrugata,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
geonoma_lehmannii_subsp_lehmannii,Geonoma lehmannii subsp. lehmannii,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
geonoma_leptospadix,Geonoma leptospadix,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_longipedunculata,Geonoma longipedunculata,,1.7°C a 4.4°C,10b
geonoma_longivaginata_subsp_copensis,Geonoma longivaginata subsp. copensis,,1.7°C a 4.4°C,10b
geonoma_longivaginata_subsp_longivaginata,Geonoma longivaginata subsp. longivaginata,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_longivaginata_subsp_sanblasensis,Geonoma longivaginata subsp. sanblasensis,,1.7°C a 4.4°C,10b
geonoma_longivaginata_subsp_vallensis,Geonoma longivaginata subsp. vallensis,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_macrostachys,Geonoma macrostachys,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_maxima_subsp_ambigua,Geonoma maxima subsp. ambigua,,1.7°C a 4.4°C,10b
geonoma_maxima_subsp_camptoneura,Geonoma maxima subsp. camptoneura,,1.7°C a 4.4°C,10b
geonoma_maxima_subsp_chelidonura,Geonoma maxima subsp. chelidonura,,1.7°C a 4.4°C,10b
geonoma_maxima_subsp_compta,Geonoma maxima subsp. compta,,1.7°C a 4.4°C,10b
geonoma_maxima_subsp_dispersa,Geonoma maxima subsp. dispersa,,1.7°C a 4.4°C,10b
geonoma_maxima_subsp_hexasticha,Geonoma maxima subsp. hexasticha,,1.7°C a 4.4°C,10b
geonoma_maxima_subsp_maxima,Geonoma maxima subsp. maxima,,1.7°C a 4.4°C,10b
geonoma_maxima_subsp_multiramosa,Geonoma maxima subsp. multiramosa,,1.7°C a 4.4°C,10b
geonoma_maxima_subsp_sigmoidea,Geonoma maxima subsp. sigmoidea,,1.7°C a 4.4°C,10b
geonoma_maxima_subsp_spixiana,Geonoma maxima subsp. spixiana,,1.7°C a 4.4°C,10b
geonoma_monospatha,Geonoma monospatha,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_mooreana,Geonoma mooreana,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_multisecta,Geonoma multisecta,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_occidentalis,Geonoma occidentalis,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_oldemanii,Geonoma oldemanii,,4.4°C a 10.0°C,11
geonoma_oligoclona,Geonoma oligoclona,,1.7°C a 4.4°C,10b
geonoma_operculata,Geonoma operculata,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_orbignyana_subsp_hoffmanniana,Geonoma orbignyana subsp. hoffmanniana,,-12.2°C a -9.4°C,"8a, 8b, 9a, 9b, 10a, 10b"
geonoma_orbignyana_subsp_orbignyana,Geonoma orbignyana subsp. orbignyana,,-12.2°C a -9.4°C,"8a, 8b, 9a, 9b, 10a, 10b"
geonoma_paradoxa,Geonoma paradoxa,,4.4°C a 10.0°C,11
geonoma_pauciflora,Geonoma pauciflora,Ouricana Palm,-1.1°C a 1.7°C,"10a, 10b"
geonoma_peruviana,Geonoma peruviana,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_pinnatifrons_subsp_binervia,Geonoma pinnatifrons subsp. binervia,,1.7°C a 4.4°C,10b
geonoma_pinnatifrons_subsp_martinicensis,Geonoma pinnatifrons subsp. martinicensis,Yanga Palm,1.7°C a 4.4°C,10b
geonoma_pinnatifrons_subsp_membranacea,Geonoma pinnatifrons subsp. membranacea,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_pinnatifrons_subsp_mexicana,Geonoma pinnatifrons subsp. mexicana,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_pinnatifrons_subsp_oxycarpa,Geonoma pinnatifrons subsp. oxycarpa,,1.7°C a 4.4°C,10b
geonoma_pinnatifrons_subsp_pinnatifrons,Geonoma pinnatifrons subsp. pinnatifrons,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_pinnatifrons_subsp_platybothros,Geonoma pinnatifrons subsp. platybothros,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_pinnatifrons_subsp_ramosissima,Geonoma pinnatifrons subsp. ramosissima,,1.7°C a 4.4°C,10b
geonoma_pinnatifrons_subsp_vaga,Geonoma pinnatifrons subsp. vaga,,1.7°C a 4.4°C,10b
geonoma_poeppigiana,Geonoma poeppigiana,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_pohliana_subsp_fiscellaria,Geonoma pohliana subsp. fiscellaria,Cana Palm,1.7°C a 4.4°C,10b
geonoma_pohliana_subsp_gastoniana,Geonoma pohliana subsp. gastoniana,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_pohliana_subsp_kuhlmannii,Geonoma pohliana subsp. kuhlmannii,,1.7°C a 4.4°C,10b
geonoma_pohliana_subsp_linharensis,Geonoma pohliana subsp. linharensis,,1.7°C a 4.4°C,10b
geonoma_pohliana_subsp_pohliana,Geonoma pohliana subsp. pohliana,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_pohliana_subsp_rodriguesii,Geonoma pohliana subsp. rodriguesii,,1.7°C a 4.4°C,10b
geonoma_pohliana_subsp_rubescens,Geonoma pohliana subsp. rubescens,,1.7°C a 4.4°C,10b
geonoma_pohliana_subsp_trinervis,Geonoma pohliana subsp. trinervis,,1.7°C a 4.4°C,10b
geonoma_pohliana_subsp_unaensis,Geonoma pohliana subsp. unaensis,,1.7°C a 4.4°C,10b
geonoma_pohliana_subsp_weddelliana,Geonoma pohliana subsp. weddelliana,Black Cana Palm,-1.1°C a 1.7°C,"10a, 10b"
geonoma_pohliana_subsp_wittigiana,Geonoma pohliana subsp. wittigiana,,1.7°C a 4.4°C,10b
geonoma_poiteauana,Geonoma poiteauana,,1.7°C a 4.4°C,10b
geonoma_sanmartinensis,Geonoma sanmartinensis,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_santanderensis,Geonoma santanderensis,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_schizocarpa,Geonoma schizocarpa,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_schottiana,Geonoma schottiana,Guarika Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_scoparia,Geonoma scoparia,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_simplicifrons,Geonoma simplicifrons,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_spinescens,Geonoma spinescens,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_stricta_subsp_antioquiensis,Geonoma stricta subsp. antioquiensis,,1.7°C a 4.4°C,10b
geonoma_stricta_subsp_arundinacea,Geonoma stricta subsp. arundinacea,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_stricta_subsp_bracteata,Geonoma stricta subsp. bracteata,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_stricta_subsp_divaricata,Geonoma stricta subsp. divaricata,,1.7°C a 4.4°C,10b
geonoma_stricta_subsp_pendula,Geonoma stricta subsp. pendula,,1.7°C a 4.4°C,10b
geonoma_stricta_subsp_pliniana,Geonoma stricta subsp. pliniana,,4.4°C a 10.0°C,11
geonoma_stricta_subsp_quibdoensis,Geonoma stricta subsp. quibdoensis,,4.4°C a 10.0°C,11
geonoma_stricta_subsp_stricta,Geonoma stricta subsp. stricta,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_stricta_subsp_submontana,Geonoma stricta subsp. submontana,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_talamancana,Geonoma talamancana,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
geonoma_tenuissima,Geonoma tenuissima,,1.7°C a 4.4°C,10b
geonoma_triandra,Geonoma triandra,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_triglochin,Geonoma triglochin,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_trigona,Geonoma trigona,,-12.2°C a -9.4°C,"8a, 8b, 9a, 9b, 10a, 10b"
geonoma_umbraculiformis,Geonoma umbraculiformis,,1.7°C a 4.4°C,10b
geonoma_undata_subsp_appuniana,Geonoma undata subsp. appuniana,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
geonoma_undata_subsp_dussiana,Geonoma undata subsp. dussiana,,1.7°C a 4.4°C,10b
geonoma_undata_subsp_edulis,Geonoma undata subsp. edulis,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
geonoma_undata_subsp_pulcherrima,Geonoma undata subsp. pulcherrima,,1.7°C a 4.4°C,10b
geonoma_undata_subsp_skovii,Geonoma undata subsp. skovii,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_undata_subsp_stenothyrsa,Geonoma undata subsp. stenothyrsa,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
geonoma_undata_subsp_tacarcunensis,Geonoma undata subsp. tacarcunensis,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_undata_subsp_tumucensis,Geonoma undata subsp. tumucensis,,1.7°C a 4.4°C,10b
geonoma_undata_subsp_undata,Geonoma undata subsp. undata,,-12.2°C a -9.4°C,"8a, 8b, 9a, 9b, 10a, 10b"
geonoma_undata_subsp_venezuelana,Geonoma undata subsp. venezuelana,,-3.9°C a -1.1°C,"9b, 10a, 10b"
geonoma_venosa,Geonoma venosa,,-1.1°C a 1.7°C,"10a, 10b"
geonoma_x_deversa_g_deversa_x_g_leptospadix,Geonoma x deversa (G. deversa x G. leptospadix),,-1.1°C a 1.7°C,"10a, 10b"
guihaia_argyrata,Guihaia argyrata,Guilin Dwarf Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
guihaia_grossifibrosa,Guihaia grossifibrosa,Guangxi Dwarf Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
hedyscepe_canterburyana,Hedyscepe canterburyana,Umbrella Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
hemithrinax_compacta,Hemithrinax compacta,,1.7°C a 4.4°C,10b
hemithrinax_ekmaniana,Hemithrinax ekmaniana,Jumagua Palm,-1.1°C a 1.7°C,"10a, 10b"
hemithrinax_rivularis_var_rivularis,Hemithrinax rivularis var. rivularis,,1.7°C a 4.4°C,10b
hemithrinax_rivularis_var_savannarum,Hemithrinax rivularis var. savannarum,,1.7°C a 4.4°C,10b
heterospathe_annectens,Heterospathe annectens,,1.7°C a 4.4°C,10b
heterospathe_arfakiana,Heterospathe arfakiana,,1.7°C a 4.4°C,10b
heterospathe_barfodii,Heterospathe barfodii,,4.4°C a 10.0°C,11
heterospathe_brevicaulis,Heterospathe brevicaulis,,1.7°C a 4.4°C,10b
heterospathe_cagayanensis,Heterospathe cagayanensis,Cagayan Sagisi Palm,1.7°C a 4.4°C,10b
heterospathe_califrons,Heterospathe califrons,,1.7°C a 4.4°C,10b
heterospathe_clemensiae,Heterospathe clemensiae,,1.7°C a 4.4°C,10b
heterospathe_delicatula,Heterospathe delicatula,,1.7°C a 4.4°C,10b
heterospathe_dransfieldii,Heterospathe dransfieldii,,1.7°C a 4.4°C,10b
heterospathe_elata_var_elata,Heterospathe elata var. elata,Sagisi Palm,-1.1°C a 1.7°C,"10a, 10b"
heterospathe_elata_var_palauensis,Heterospathe elata var. palauensis,,1.7°C a 4.4°C,10b
heterospathe_elegans_subsp_humilis,Heterospathe elegans subsp. humilis,,1.7°C a 4.4°C,10b
heterospathe_elegans_subsp_elegans,Heterospathe elegans subsp. elegans,,1.7°C a 4.4°C,10b
heterospathe_elmeri,Heterospathe elmeri,,1.7°C a 4.4°C,10b
heterospathe_glabra,Heterospathe glabra,,1.7°C a 4.4°C,10b
heterospathe_glauca,Heterospathe glauca,,1.7°C a 4.4°C,10b
heterospathe_intermedia,Heterospathe intermedia,,1.7°C a 4.4°C,10b
heterospathe_kajewskii,Heterospathe kajewskii,,1.7°C a 4.4°C,10b
heterospathe_ledermanniana,Heterospathe ledermanniana,,1.7°C a 4.4°C,10b
heterospathe_lepidota,Heterospathe lepidota,,1.7°C a 4.4°C,10b
heterospathe_longipes,Heterospathe longipes,,4.4°C a 10.0°C,11
heterospathe_macgregorii,Heterospathe macgregorii,,1.7°C a 4.4°C,10b
heterospathe_minor,Heterospathe minor,Dwarf Sagisi palm,1.7°C a 4.4°C,10b
heterospathe_muelleriana,Heterospathe muelleriana,,1.7°C a 4.4°C,10b
heterospathe_negrosensis,Heterospathe negrosensis,,1.7°C a 4.4°C,10b
heterospathe_obriensis,Heterospathe obriensis,,1.7°C a 4.4°C,10b
heterospathe_parviflora,Heterospathe parviflora,,1.7°C a 4.4°C,10b
heterospathe_philippinensis,Heterospathe philippinensis,,1.7°C a 4.4°C,10b
heterospathe_phillipsii,Heterospathe phillipsii,Phillips' Palm,1.7°C a 4.4°C,10b
heterospathe_pilosa,Heterospathe pilosa,,1.7°C a 4.4°C,10b
heterospathe_porcata,Heterospathe porcata,,1.7°C a 4.4°C,10b
heterospathe_pulchra,Heterospathe pulchra,,1.7°C a 4.4°C,10b
heterospathe_ramulosa,Heterospathe ramulosa,,1.7°C a 4.4°C,10b
heterospathe_salomonensis,Heterospathe salomonensis,,1.7°C a 4.4°C,10b
heterospathe_scitula,Heterospathe scitula,,1.7°C a 4.4°C,10b
heterospathe_sensisi,Heterospathe sensisi,,1.7°C a 4.4°C,10b
heterospathe_sibuyanensis,Heterospathe sibuyanensis,,1.7°C a 4.4°C,10b
heterospathe_sphaerocarpa,Heterospathe sphaerocarpa,,1.7°C a 4.4°C,10b
heterospathe_trispatha,Heterospathe trispatha,,1.7°C a 4.4°C,10b
heterospathe_uniformis,Heterospathe uniformis,Fakul Palm,1.7°C a 4.4°C,10b
heterospathe_woodfordiana,Heterospathe woodfordiana,Solomon Sagisi Palm,-1.1°C a 1.7°C,"10a, 10b"
howea_belmoreana,Howea belmoreana,Curly Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
howea_forsteriana,Howea forsteriana,Kentia Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
hydriastele_affinis,Hydriastele affinis,,1.7°C a 4.4°C,10b
hydriastele_aprica,Hydriastele aprica,,1.7°C a 4.4°C,10b
hydriastele_beccariana,Hydriastele beccariana,,1.7°C a 4.4°C,10b
hydriastele_beguinii,Hydriastele beguinii,,1.7°C a 4.4°C,10b
hydriastele_biakensis,Hydriastele biakensis,,1.7°C a 4.4°C,10b
hydriastele_boumae,Hydriastele boumae,,1.7°C a 4.4°C,10b
hydriastele_brassii,Hydriastele brassii,,1.7°C a 4.4°C,10b
hydriastele_cariosa,Hydriastele cariosa,,1.7°C a 4.4°C,10b
